artDate,year,intern_id,content
12/28-01/01,109,15,最近可以試著推銷信用卡，果然皇天不負苦心人，推銷了好幾張出去了，心中的成就感好滿足。主要還是都在學習BANCS，BANCS是我們主要的操作系統，基本上是每天都要使用到的，我們裡面幾乎都是用代號的方式去操作，裡面最常做的交易，就是幫客人取錢領錢、匯款，還有可以幫客人換存摺的功能，其實非常方便，相信只要好好練習，一定可以熟能伸巧。做交易時最重要的就是，不要算錯錢給客人，在自己錢錢中不要抓帳。過程中滿感謝小老師的教導，每天都進步一點點，希望可以成為得力助手。最近開始思考了很多，也正在思考自己是否適合這份工作，慢慢來尋找自己的真心。
01/04-01/08,110,15,最近開始接觸一些文書業務，每天都很努力整理好資料，資料很多但是覺得慢慢整理感覺也不錯。主要還是都在學習BANCS，BANCS是我們主要的操作系統，基本上是每天都要使用到的，我們裡面幾乎都是用代號的方式去操作，裡面最常做的交易，就是幫客人取錢領錢、匯款，還有可以幫客人換存摺的功能，其實非常方便，相信只要好好練習，一定可以熟能伸巧。做交易時最重要的就是，不要算錯錢給客人，在自己錢錢中不要抓帳。過程中滿感謝小老師的教導，每天都進步一點點，希望可以成為得力助手。最近開始思考了很多，也正在思考自己是否適合這份工作，慢慢來尋找自己的真心。
01/11-01/15,110,15,在工作中其實會觀察到，同事的各種個性，因為每個人做事的方式不太一樣，有些人就是比較積極，有些人總是不太在乎，很喜歡去偷懶，我真的不想成為偷懶的人，不想成為那樣的自己，所以其實一直以來給自己的目標很明確，就是努力到不能努力為止，我很有自信的說，我ˋ其實到台新，真的都很認真，也很努力的去完成各種事情。開櫃時的壓力都很大，開櫃前晚上都睡不好，要一直給自己精神小語，保持愉快的心，保持動力繼續前進。。主要還是都在學習BANCS，BANCS是我們主要的操作系統，基本上是每天都要使用到的，我們裡面幾乎都是用代號的方式去操作，裡面最常做的交易，就是幫客人取錢領錢、匯款，還有可以幫客人換存摺的功能，其實非常方便，相信只要好好練習，一定可以熟能伸巧。做交易時最重要的就是，不要算錯錢給客人，在自己錢錢中不要抓帳。過程中滿感謝小老師的教導，每天都進步一點點，希望可以成為得力助手。希望不要一直給別人添麻煩。
01/18-01/22,110,15,其實一直思考著，如何讓自己一直保持進步，重點還是決心，還有保持愉快的心。主要還是都在學習BANCS，BANCS是我們主要的操作系統，基本上是每天都要使用到的，我們裡面幾乎都是用代號的方式去操作，裡面最常做的交易，就是幫客人取錢領錢、匯款，還有可以幫客人換存摺的功能，其實非常方便，相信只要好好練習，一定可以熟能伸巧。做交易時最重要的就是，不要算錯錢給客人，在自己錢錢中不要抓帳。過程中滿感謝小老師的教導，每天都進步一點點，希望可以成為得力助手。希望不要一直給別人添麻煩。其實在過程中犯了很多的錯，把客人的存摺印壞，忘記還給客人印章等等。
01/25-01/29,110,15,在做交易時，有些地方還是不是很懂，所以就會問小老師怎麼辦，希望可以藉由多做幾次交易，讓自己更加的熟練。主要還是都在學習BANCS，BANCS是我們主要的操作系統，基本上是每天都要使用到的，我們裡面幾乎都是用代號的方式去操作，裡面最常做的交易，就是幫客人取錢領錢、匯款，還有可以幫客人換存摺的功能，其實非常方便，相信只要好好練習，一定可以熟能伸巧。做交易時最重要的就是，不要算錯錢給客人，在自己錢錢中不要抓帳。過程中滿感謝小老師的教導，每天都進步一點點，希望可以成為得力助手。 在工作中其實會觀察到，同事的各種個性，因為每個人做事的方式不太一樣，有些人就是比較積極，有些人總是不太在乎，很喜歡去偷懶，我真的不想成為偷懶的人，不想成為那樣的自己，所以其實一直以來給自己的目標很明確，就是努力到不能努力為止，我很有自信的說，我ˋ其實到台新，真的都很認真，也很努力的去完成各種事情。
02/01-02/05,110,15,最近開始在推銷我們的新產品RICHART LIFE，果然皇天不負苦心人，推銷了好幾張出去了，心中的成就感好滿足。主要還是都在學習BANCS，BANCS是我們主要的操作系統，基本上是每天都要使用到的，我們裡面幾乎都是用代號的方式去操作，裡面最常做的交易，就是幫客人取錢領錢、匯款，還有可以幫客人換存摺的功能，其實非常方便，相信只要好好練習，一定可以熟能伸巧。做交易時最重要的就是，不要算錯錢給客人，在自己錢錢中不要抓帳。過程中滿感謝小老師的教導，每天都進步一點點，希望可以成為得力助手。最近開始思考了很多，也正在思考自己是否適合這份工作，慢慢來尋找自己的真心。
02/22-02/26,110,15,最近開始接觸一些文書業務，每天都很努力整理好資料，資料很多但是覺得慢慢整理感覺也不錯。主要還是都在學習BANCS，BANCS是我們主要的操作系統，基本上是每天都要使用到的，我們裡面幾乎都是用代號的方式去操作，裡面最常做的交易，就是幫客人取錢領錢、匯款，還有可以幫客人換存摺的功能，其實非常方便，相信只要好好練習，一定可以熟能伸巧。做交易時最重要的就是，不要算錯錢給客人，在自己錢錢中不要抓帳。過程中滿感謝小老師的教導，每天都進步一點點，希望可以成為得力助手。最近開始思考了很多，也正在思考自己是否適合這份工作，慢慢來尋找自己的真心。
03/01-03/05,110,15,開櫃時也是壓力很大到，晚上睡不著，慢慢習慣緊張的感覺，這樣不知道是好還是壞。主要還是都在學習BANCS，BANCS是我們主要的操作系統，基本上是每天都要使用到的，我們裡面幾乎都是用代號的方式去操作，裡面最常做的交易，就是幫客人取錢領錢、匯款，還有可以幫客人換存摺的功能，其實非常方便，相信只要好好練習，一定可以熟能伸巧。做交易時最重要的就是，不要算錯錢給客人，在自己錢錢中不要抓帳。過程中滿感謝小老師的教導，每天都進步一點點，希望可以成為得力助手。最近開始思考了很多，也正在思考自己是否適合這份工作，慢慢來尋找自己的真心。慢慢思考著自己的方向，可以的加油。覺得過得開心，過得充實最重要。
03/08-03/12,110,15,最近有些事情handle不來，有點棘手，也不知道是不是自己不構熟練導致，要再加油才行。主要還是都在學習BANCS，BANCS是我們主要的操作系統，基本上是每天都要使用到的，我們裡面幾乎都是用代號的方式去操作，裡面最常做的交易，就是幫客人取錢領錢、匯款，還有可以幫客人換存摺的功能，其實非常方便，相信只要好好練習，一定可以熟能伸巧。做交易時最重要的就是，不要算錯錢給客人，在自己錢錢中不要抓帳。過程中滿感謝小老師的教導，每天都進步一點點，希望可以成為得力助手。最近開始思考了很多，也正在思考自己是否適合這份工作，慢慢來尋找自己的真心。慢慢思考著自己的方向，可以的加油。覺得過得開心，過得充實最重要。 補充一下handle不來的部分，在外匯部分真的比較難，有時候比較難去離解，包含郵電費的部分，跟電文的性質，還有解款分行的部分代號，真的要做比較多次才可以理解。
03/15-03/19,110,15,最近有愛心園遊會的活動，我也帶著女朋友一起去參加，過程中其實有點不知道在幹嘛，但是活動成功就好。主要還是都在學習BANCS，BANCS是我們主要的操作系統，基本上是每天都要使用到的，我們裡面幾乎都是用代號的方式去操作，裡面最常做的交易，就是幫客人取錢領錢、匯款，還有可以幫客人換存摺的功能，其實非常方便，相信只要好好練習，一定可以熟能伸巧。做交易時最重要的就是，不要算錯錢給客人，在自己錢錢中不要抓帳。過程中滿感謝小老師的教導，每天都進步一點點，希望可以成為得力助手。最近開始思考了很多，也正在思考自己是否適合這份工作，慢慢來尋找自己的真心。慢慢思考著自己的方向，可以的加油。覺得過得開心，過得充實最重要。
03/22-03/26,110,15,主要還是都在學習BANCS，BANCS是我們主要的操作系統，基本上是每天都要使用到的，我們裡面幾乎都是用代號的方式去操作，裡面最常做的交易，就是幫客人取錢領錢、匯款，還有可以幫客人換存摺的功能，其實非常方便，相信只要好好練習，一定可以熟能伸巧。做交易時最重要的就是，不要算錯錢給客人，在自己錢錢中不要抓帳。過程中滿感謝小老師的教導，每天都進步一點點，希望可以成為得力助手。最近開始思考了很多，也正在思考自己是否適合這份工作，慢慢來尋找自己的真心。慢慢思考著自己的方向，可以的加油。
03/29-04/02,110,15,最近疫情的影響，改變了很大，銀行生意來客量減少，主要是因為現在大家都害怕群聚感染。我們在工作上的準備，也變成說要長時間的酒精消毒，然後公司最近也發了面罩，要我們好好保護自己。 最近開始接觸一些整理資料業務，每天都很努力整理好資料，資料很多但是覺得慢慢整理感覺也不錯。都要把事情處理好，其實也是一種功夫。主要還是都在學習BANCS，BANCS是我們主要的操作系統，基本上是每天都要使用到的，我們裡面幾乎都是用代號的方式去操作，裡面最常做的交易，就是幫客人取錢領錢、匯款，還有可以幫客人換存摺的功能，其實非常方便，相信只要好好練習，一定可以熟能伸巧。做交易時最重要的就是，不要算錯錢給客人，在自己錢錢中不要抓帳。過程中滿感謝小老師的教導，每天都進步一點點，希望可以成為得力助手。最近開始思考了很多，也正在思考自己是否適合這份工作，慢慢來尋找自己的真心。 現在我們也有同事在居家上班，分流上班也是多一種選擇，也是好好保護公司跟整體形象的作法。看了有許多銀行有確診者，自己也十分的害怕，也覺得當作是一種警惕。
04/05-04/09,110,15,最近其實離實習完成日期很接近了，這一年學到了許多東西，在更方面都成為了更好的人，也好好了解了金融業大致上的走向，雖然很辛苦，但是一步步走來還是很有成就感，如果有機會，當完兵還想回來繼續轉正。最近很忙碌，因為接近在發薪水的時候，很辛苦每天都是身心俱疲，真的是很累，但是過程中可以成長很值得。主要還是都在學習BANCS，BANCS是我們主要的操作系統，基本上是每天都要使用到的，我們裡面幾乎都是用代號的方式去操作，裡面最常做的交易，就是幫客人取錢領錢、匯款，還有可以幫客人換存摺的功能，其實非常方便，相信只要好好練習，一定可以熟能伸巧。做交易時最重要的就是，不要算錯錢給客人，在自己錢錢中不要抓帳。過程中滿感謝小老師的教導，每天都進步一點點，希望可以成為得力助手。其實跟同事們感情很好，也有種不捨的感覺，其實這一年來，大家都幫助我很多，我很謝謝大家。在台新上班的日子很辛苦，有血有淚，也有哭泣悲傷的時候，也很謝謝老師的幫忙，我才可以完成這條路。 忙碌部分，其實實習生很多事情是跟正職重複，算是半個正職，然後實習生還要幫忙訂餐，還需要幫忙各種細項，例如去寄信，去支援別分行開櫃檯，我之前就有去板橋分行支援過，我覺得這都是一種挑戰，克服它你就是更好的人。
04/05-04/09,110,15,主要還是都在學習BANCS，BANCS是我們主要的操作系統，基本上是每天都要使用到的，我們裡面幾乎都是用代號的方式去操作，裡面最常做的交易，就是幫客人取錢領錢、匯款，還有可以幫客人換存摺的功能，其實非常方便，相信只要好好練習，一定可以熟能伸巧。操作程式之餘，其實在點錢或者是，算錢部分也是有一些技巧所言。
04/05-04/09,110,15,印象最深刻的就是，我們實習期間，有去愛心拉票活動。台新金控長期投入社會關懷，自2002年起，以幫助921大地震重災區南投縣內重建區的居民產業提升及經濟自主為核心概念，本著「給釣竿替代給魚」的原則，運用企業資源與品牌的影響力，結合電子商務平台的豐厚資源，協助重建區內農產銷售、農產作物認養及推廣特色農產旅遊活動，以振興區內地方特色產業自主發展。 執行「關懷台灣系列」多年後，台新金控進一步發現，企業社會責任需長期支持運作，故於2010年成立台新銀行公益慈善基金會，以專職機構來長期執行社會公益及規畫慈善計劃，秉持「取之於社會、用之於社會」的理念，延續對台灣之關懷，長期規劃及執行社會慈善、公益事務，以持續協助弱勢者建構經濟自立的能力為目標。 這項活動呢，我也有帶我女朋友去，參加活動的過程其實十分的有趣，也間接的讓我了解到，有多麼多的人需要幫忙，需要我們伸出援手。其實是十分有意義的。也有很多同仁也帶著自己的小孩來參加，十分的熱鬧。讓我感覺的職場上不同的一面。我覺得人甚麼時候最美，就是在做自己喜歡的事情，努力奮鬥著，還有就是盡一分心力幫助他人。
04/05-04/09,110,15,我滿想試試看理財專員的，因為當櫃員時，時常會接觸到理財專員，我覺得他們在推銷產品時，那種與客人接觸的氛圍，感覺跟我的氣質比較像一點。我覺得在當櫃員中處理事情的方法，跟我想得比較不一樣，但至少我嘗試過這份工作，了解當中的性質。
11/16-11/20,109,16,這個禮拜幾乎每天有空閒的時間都在協助基金會，基金會在這個月有重大的活動是有關於社福團體的提案，提案完畢進行審查後會進行公開投票並且需協助拉票，我的工作就是幫忙製作投票完成的小禮品並且參與本公司大樓的拉票活動，這禮拜我就像是女工一樣的不斷的包裝，雖然我是去幫忙的但還是很感謝基金會的同仁不斷地幫忙我，還有基金會執行長很擔心因為做這個小禮品加班到很晚，感覺基金會的大家都很辛苦為了這個到處奔波，這個活動從開始到現在我一直參與其中學習到團隊合作，也覺得很慶幸自己能幫到大家，也讓我這禮拜過得非常充實。
11/23-11/27,109,16,這禮拜一樣是協助基金會的活動，繼續包裝小禮品但多了一份工作就是公司拉票活動，工作內容很像擺攤一樣，會先舉牌請全公司各位同仁掃描QRcode進行投票，投票完成後就能進行抽獎，並且抽完獎需要留個人資料這樣，一開始其實沒什麼信心能夠拉到票，還會擔心會不會製作的禮品並不吸引同仁，但沒想到的是透過大家的相互扶持以及團隊合作讓流程順利結束，並且全數贈品發送完畢，真的超級有成就感的覺得跟大家默契變得好好，活動結束後需要再把多餘的禮品做完寄給社福團體，一整個月我就像是完完全全的基金會實習生，但這禮拜的經歷雖然忙碌但很有趣。
11/30-12/04,109,16,這禮拜剛結束忙碌的工作回歸正常，每天早上的簡報和下午的雜事，幫忙基金會做活動的收尾還有後續捐款收據的寄送，還有在11月底以前將剩餘的小禮品寄送完畢，接下來這個月即將舉辦員工旅遊我負責協助票券等細項，核對員工個人訊息以及分好組別，並加以整理提供一些行程建議這樣，感覺我做的事很多方面很需要面面俱到一樣，還有每個禮拜要給長官看的雜誌如果未送來，我需要去找負責人員或出版社尋求原因並解決，感覺在工作中學到了許多處事態度和處事方法。
12/07-12/11,109,16,這禮拜我真的是學以致用，每天早上搜尋新聞媒體的能力讓我多了一個工作內容，就是尋找關於聖誕樹和台新聖誕的各種新聞，並加以做成檔案這樣，我很輕鬆地完成了這份工作畢竟是我每天的例行公事，還有學到新事物網路新聞發佈，因為我的夥伴即將要請假了，代表著要把他的工作也一起做，平常剪報有分一二批但內含的細節我卻不太清楚，所以要在伙伴請假之前需要全部學好，所以第一個學到的是網路新聞發佈，要將剪報的新聞內容做成重點，要找到長官需要的新聞，每天早上都需要給負責同仁複查再利用公用信箱發給各單位，困難的點是新聞很難抓住長官要的是什麼，所以這需要我每天練習看看和夥伴做得有沒有類似，希望能在伙伴休假前學好。
12/14-12/18,109,16,這禮拜還在努力練習如何抓重點新聞，需要抓董事長會看的內容對一個沒幾個月的實習生來說真的很困難的，而且除了練習這個我還需要學更多的流程細節，但夥伴堅持要下禮拜快休假的時候再教我，說這樣比較有記憶點，但真的很令我擔心我會做不好，除了練習新聞發佈內容外其餘時間在幫基金會準備後續活動的事先準備，和整理幾乎每個禮拜都有的捐款收據並將它寄出，這禮拜我剛好休假兩天所以感覺時間過得特別快，不過每天都在練習新聞發佈流程覺得蠻充實的，希望下禮拜我能有很好的表現。 
12/21-12/25,109,16,這禮拜工作內容超多超級繁忙的，感覺就是今年最後一個月把工作都作完不能拖到明年一樣，又加上夥伴請假感覺過的超不順遂的一週，還有原本星期六預計舉辦員工旅遊，我都將票券備好了但因為疫情取消所以白忙活了一場，工作部份學習到了如何個資掃描還有剪報和影片如何歸檔以及整理，學習完成所有早上的流程，到了當天我超級手忙腳亂還遇到電腦當機完全無法還須請工程師來修理，後來只能利用夥伴的電腦發佈網路新聞完全不知道之前的檔案在哪，第一次包攬全部業務真的超級不習慣，還有點來不急送剪報覺得對於樓上負責的秘書感到很抱歉，我花了一天的時間學習但沒有實作，過程有點崩潰但我至少我有堅持到最後，希望下次能越來越好。
12/28-01/01,109,16,由於上禮拜幫夥伴上班非常的慌亂，所以這禮拜在檢視自己的問題，思考是哪裡出問題還是因為有突發狀況才這樣，還有很重要的一點是我忘記了影片的燒錄歸檔，上禮拜有同仁請我幫忙影片燒錄，我知道軟體但步驟就忘記了所以用超久，所以我請夥伴再教導我然後我再練習這樣，希望下次如果再有同樣情況我能順利解決，這禮拜還遇到協助訂購下午茶但要訂購當天我卻需要休假回學校，整個很煩惱但我想感謝我的同期幫助我解決難題，幫我統計所有同仁的品項然後統計好我來訂購，真的很麻煩他也特別感謝，希望一月的工作能越來越順利。
01/04-01/08,110,16,這禮拜遇到的問題就是處理文具和影印紙的訂購，被這個工作內容搞到快瘋了，要考量到預算還要考量需求，需要的文具預算不夠根本無法訂購還要和樓上組的商量畢竟我們都是同個部門，並且我訂購這麼久了卻不知道原來預算不是算組別是算部門，我們影印紙又消耗大，所以我和部門總務商量以後訂購影印紙就都交給總務，再來是年節新鈔的工作需要統計部門每個同仁需換額度以及確認是否轉帳，這工作內容壓力有點大因為有很重的責任感，需要提醒大家需轉帳也要統計好金額是否缺少，雖然有點辛苦但我一定可以順利圓滿的完成工作。
01/11-01/15,110,16,突然覺得基金會的事務好好玩，可以讓你學習專案過程還能參與會議旁聽，還能讓你試著製作廣告宣傳單，還能獨立製作開會檔案並演講，感覺真的讓你一年裡學到東西出去也有作品這樣，因為我的同期不太會用電腦軟體所以我有協助他檔案的小細節，然後他需要開會講說讓我覺得很好玩，並且他的剪報也受到認同令我很開心，其餘天的工作就是準備星期五尾牙的道具，幾乎天天都在接觸這個工作內容，但我能在星期四前全完成，感覺超級有成就感，這禮拜還需要將新鈔的額度做個統整下禮拜就開始收錢了，很緊張也很激動也有害怕，這感覺是我所有工作中責任感最大的一次。
01/18-01/22,110,16,這禮拜有在學習影片發佈流程其實很簡單，平常工作也不太常會接觸到，除非今天公司網路監測有查到才需要處理，但至少學習了一個新事物我覺得蠻開心的，還有我終於學會了影片燒錄真的是兩倍的開心，希望下次夥伴休假我幫忙時不會再出錯，今天協助基金會對外聯絡社福團體參與我們公司活動，內容為學習改版後的提案網站以及討論彼此專案的後續處理，打給社福團體需要回答他們的疑問以及協助解決，這是一個蠻好的體驗，在公司同仁都各忙各的根本很少時間交集，這個工作能夠人與人接觸我覺得非常有趣。
01/25-01/29,110,16,前陣子部門新鈔換鈔大家將額度轉到我的帳號，我每天都帶著跑感覺很危險壓力也很大，這禮拜終於要全換新鈔了，可以解決一個很重要的工作負擔，還有慶幸的是換鈔總金額不多不少剛剛好，解決我內心的一個結了，再來就是這禮拜被通知夥伴請假還是會很害怕擔心，但這次我最好萬全的準備了，基本上都順順利利的遇到的困難就是有一位我們關係企業的高官過世，每個報紙上都有他都需要做成剪報，因為要剪的實在是太多所以時間上來不及，我覺得我應該要速度加快或是提早開始做剪報，感覺我還是不太熟練需要再多多練習。
02/01-02/05,110,16,這禮拜在瘋狂寄送新年賀禮，還有很多貨物何信件都必須在這禮拜完成寄送，好像大家都不想撐到年後再處理一樣，所以我每天都在跑收發室一直瘋狂叫快遞填寫郵局寄送單，這禮拜還被交待一個雜事聽起來很簡單，幫忙拿個會議便當這樣但突發狀況是有一位吃素，並且要在時間內趕過去買，一起將葷的便當準時送達還要發送給長官們，我非常感謝我的同梯因為我沒有駕照，他騎車載我去買那個很遠的素食便當，真的是神給力還跟我一起發送給長官們，感覺氣氛超沉重全場都是副總處長級別，開會安靜到我連發個便當我都嫌我自己吵，第一次看到高管會議真的是長見識了。
02/08-02/12,110,16,這禮拜只有短短的兩天上班但我卻覺得異常漫長，第一天上午就身體不太舒服下午夥伴休假需要幫助他處理業務和公文，工作其實不忙所以時間才過得比較漫長，再來隔天就是處理今年度最後的會計帳和準備部門開工紅包，下午的時候聽說過年後會有長官來部門祝賀，我們樓層整個全員出動大掃除，清理了一堆不必要的文件和雜誌書籍堆滿垃圾桶，不必要的文件需要銷毀多到連碎紙機都無法運作了，連部門推車上也是滿滿的回收，而我負責的呢就是撥給大樓清潔人員請他們幫忙清理，其他部門的人都安安靜靜沒有動靜，我才發現到我們部門就是累積越來越多一次做清理的那種，整理好久差不多要下班了，全部事情都在過年前解決完成，過個開開心心的年也祝老師新年快樂。
02/15-02/20,110,16,過完春節上班後發現大家的業務都不太繁忙，早上感覺每個人都悠哉悠哉的，連我每天早上要剪的新聞剪報也超少，感覺連報紙媒體都還不想上班一樣，早上大家最緊繃的時候就是長官們的新年問候以及發開工紅包，大家早上互相見面都說新年快樂這種氛圍我從來沒有過，覺得蠻新奇的像是開闊新視野，其他時間我就處理文件銷毀以及作廢，過年前的時候同仁真的清理超多出來堆在我位子上，過年後我才發現我的實習目標都提前達成了，像是新聞發佈流程已經學會了，我現在只差夥伴的業務還沒那麼熟悉而已，希望下次遇到能做好準備。
02/22-02/26,110,16,這禮拜開始寄送我們公司和高雄美術館贊助活動的票券給媒體，需要製作蠻多媒體信件寄送的，前陣子發生過一個郵寄的小插曲，有一天有同仁委託我的夥伴製作平信因為我休假，不知道是不是夥伴從來沒做過一直傳訊息給我，我也很有耐心的教導他雖然做出來的結果和我做的不太一樣，反正最後寄送出去後信件分批的退回來，我後來用我的方法寄結果就沒再退回來了，讓我發現到就算資歷再久本身工作內容再複雜，也不一定會簡單的工作，所以後來票卷就交給我處理了，讓我感覺其實我做的工作內容不是什麼大事但對別人來說像是幫了個大忙一樣，也是蠻有成就感的。
03/01-03/05,110,16,這禮拜每天做剪報的新聞都很少，雜誌需要影印的新聞可能還比較多，這禮拜沒甚麼特別可以分享的新聞，但有好久沒有的早班幫忙，太久沒早班都不習慣我早上還敢不上交通，但我剪剪報的速度有比之前快很多了，覺得這是我的進步我感到很開心，之前一小時都有點趕了我這次竟然才做了半個鐘頭而已，但我還有很多不熟悉夥伴業務的地方，還是會擔心下次夥伴休假的時候我會不會又有什麼突發狀況，不然應該會跟平常這樣一樣的順利，我現在就多多練習每天嘗試著如何流程才會順利才能上手，希望能一點一點的進步就算實習結束我也能增加我的觀察力以及行動力。
03/08-03/12,110,16,這禮拜不慌不忙平平淡淡的過去，每天還是一樣的sop新聞也沒有很多，其餘時間都在將不必要的文件銷毀，不然就是寄送信件和包裹，我休假兩天所以必須要在休假前把事情都處理好，但大家都會把事情堆在我快下班的時候來，所以我休假前加了一點點班，覺得可能是因為太熟練事情都做很快，連平常幫忙夥伴上早班的星期五，我都睡過頭了還能時間內完成，中間還有遇到沒碳粉了要換碳粉的問題，我竟然還有時間能夠解決問題，真的覺得已經很上手所以速度很快進步很多，而且星期五需要剪的新聞還不少，很開心我有如此大的進步。
03/15-03/19,110,16,不知不覺也寫到下學期的最後一週了，進了公司不知不覺剩下四個月合約就結束了，我的職位還不能留任，但我並沒有可惜或遺憾的感覺，感覺這像是人生的一個過程，覺得有經歷過這段經驗也挺好的，而且到目前為止我其實都完成了實習計畫，從一開始的學習和摸索到現在的熟能生巧覺得這些經驗都來之不易，很喜歡這裡的環境也喜歡這裡共事的同仁，每天的工作幾乎都差不多有時候大家都像說好的一樣，會在同一個時間給我很多的工作量這也算我工作的小插曲吧！總而言之在這份工作學到了很多也希望剩下的時光也能順順利利。
03/15-03/19,110,16,經歷了上學期的磨練與付出衍生出下學期的能力與成果，讓我覺得在這個職場上說話方式以及做事效率很重要，說話的方式就是要在甚麼場合就需要說什麼樣的話，腦筋需要轉也需要看場面的眼色也需要有禮貌的對談，儘量不要死腦筋和固執，需要懂得該退讓就退讓該轉彎就轉彎，給與給他人應有的尊重否則在這個職場上非常容易討厭。  再來就是做事效率的部分，幾乎所以處理事情的方法都需要有快速的行動力以及做事的準確度，快速的行動力能帶給工作更好的效率還能節省時間去自我學習，做事的準確度能讓你更有耐心以及定力，訓練以及平衡自己的心態不因心煩而燥動，覺得其實任何工作只要你熟練就沒有什麼處理不好的工作，因為在你熟練的工作過程中能夠舉一反三的發現自我缺失提升自己的能力，我覺得這是最好的成長以及學習。  
03/15-03/19,110,16,在實習的結尾，我其實經歷了很多讓我深刻的事，也接觸到很多同事態度的改變，像是我的組長給人一種強大的氣場，但後來因為我協助他會議的小忙讓我感覺到組長其實是很好相處的，隔壁品牌組的姊姊們平常騎是不常接觸，但也是因為一直不斷地幫忙她們協助活動，關係也慢慢的變好了，起初的大家都是沒話可聊年齡差距大的同事，到現在卻是能開開心心打招呼還能夠互相關心的關係，這是其中讓我深刻的地方。  而到目前為止我另一個最深刻的點就是女子路跑活動支援，之所以讓我印象深刻其中一個原因是因為有加班哈哈，再來就是負責活動的品項包裝寄送，整整花了兩個禮拜的時間，幾乎每天都沒停過活動結束後還要再處理剩餘的物資，剛好最近是我的低潮期透過這次活動也讓我抒發情緒也是一個能夠修護自我的方法。  
03/15-03/19,110,16,實習也快接近尾聲了，這段時間經歷的種種是我從來沒有接觸過的，而且也不是本科系的工作所以其實這經驗也蠻新鮮的，在住實習的過程中不管是行為效率、做事態度、談吐得宜、場面的臨場反應...等真的受益良多，也可能是因為同儕之間的關係引起的，大家都在效率工作自然而然會受到影響，也很謝謝我的主管如果我遇到任何問題都能幫我出面解決，也謝謝品牌組的姊姊她們知道我每天的工作都一成不變，所以讓我協助活動幫忙票卷或是有空讓我做做設計讓我的工作更充實，大家都對我的印象蠻大的也可能是因為我的名字跟我這熱心助人的個性吧！  總而言之第一次踏入金融業是一個蠻好的經驗，也覺得對未來面試也有幫助，我還想學習的是去別的公司體驗他人的公司文化，不單單只是金融業，比較想往科技業、媒體業、設計產業這些方面去挑戰，每個產業能夠增加的能力也有所不同，這是我實習結束最希望的成長學習。
11/09-11/13,109,17,展場的工作持續在進行尤其是年底，各個大大小小的展覽都一起展出，我也蠻喜歡在這種忙碌的日子裡生活，覺得這種日子充實又有趣，每一個展覽都有屬於它獨特的地方，因此會有不同大大小小的廠商來參加，希望能多一些曝光度，覺得成果不錯的通常都會在下一個展覽繼續報名參加，我也充分地享受參與展覽服務消費者的過程，中間雖然會遇到百百種不同的客人不過那也是沒辦法的，不過希望從這麼多次的展覽中磨練自我，從工作中學習不同的東西，這就是實習的目的!  
11/16-11/20,109,17,展覽後我們就會有兩篇的補修時數可以提供我們使用，還不錯不過公司規定如果要修禮拜五，星期四也要跟著使用補修，相對的如果要修禮拜一禮拜二也要一起使用，蠻怪的可能怕大家都休禮拜五吧，這禮拜沒有去展場，反而在忙公司的事情，處理大大小小不同的公事，採購阿等等，公務維修，出展貨物的整理與盤點，事情雖然多但很充實，很累但時間過得快，我每天給自己的目標就是在上班時間內將我所有事情做完，不要加班，到目前為止都是有落石成功的，希望能繼續保持!
11/23-11/27,109,17,這週有出展，去了台中，每次去台中我都覺得很開心台中展覽館很大而且台中也是非常的好玩，尤其是我很多朋友都在台中活動及上班，便可以找他們條天敘敘舊，甚至還會有很多朋友會來探班阿，都有免費的食物跟飲料超讚的，我們這次住碧根行館，很稀歡這間旅館畢竟他就在逢甲夜市的市中心超讚的，逢甲夜市也是我很愛的夜市之一，跟同事望逛夜市聊聊天不僅可以有更好的關係也能在工作上有更好的默契!這次去的是台中的旅展、食品展、建材展。很特別!
11/30-12/04,109,17,這次的展覽是三展合一，我呆的地方一樣是贈，展期一共分為分為4天，星期四到星期一，會多一天的原因是我們要提早一天進場，在展場布置貼海報阿，架設電腦，收取贈品，大會真的非常辛苦我們通常進場都會忙到很晚，為了給予參展的民眾最好的體驗價值，並且呈現出我們最想表達的東西傳遞參加展覽的消費這跟民眾，這次三展合一而且只有一個贈品處因此所有活動都集中在我這，非常的多，贈品處不僅要去跟廠商收贈品，還要將牠們分開歸類，排列好方便大家做拿取!
12/07-12/11,109,17,整理造品是一個非常討厭且有難度的工作之一，你必須先去了解你有甚麼活動並切將活動一個一個區分開來，看活動的贈品來取決於贈品放的順序，贈品百百種我們需要將流程布置到最好這樣才能在教工讀生的時候以最簡單的方式交給他們，並且讓他們學會，畢竟工讀生學習的時間不長，因此整個安排的流程必須完整且簡單化，這次的活動有5-6個非常多，甚至送的贈品數量也是有吃的有喝的有盤子有杯子，甚麼都有，整理起來雖然辛苦但事很充實!非常的有成就感。
