artDate,year,intern_id,content
107年12月27日,107,39,這週大部分主要在做這些事，還有接待幾組喜客及門市銷售，工作也很上手。
107年12月27日,107,39,兒童節很快就過了，即將到來的是母親節活動，晶華在辦活動這方面還不錯，這次邀請到在日本的舒芙雷鬆餅「tsubaki」來晶華設臨時櫃，而且就在我們舊振南正前方呢，每天聞到鬆餅的味道真的很香啊～而且每位廚師都是日本人喔！還有做台灣的限定口味，像是德式香腸、肉醬、芒果等等，我們自己也跑去買一個來吃呢哈哈哈，雖然價格真的不美麗，但真的是好吃啊～之後五月店面外面會有一整排的甜點走廊，是為了迎接母親節而辦的活動，雖然活動還沒到，但我光想就好興奮啊！有時也會覺得在晶華上班也蠻幸福的呢～(附上舒芙雷鬆餅照一張
107年12月27日,107,39,實習日誌寫著寫著就到最後一篇了，也代表著實習生涯也即將結束了，心裡好五味雜陳啊，內心其實一職掙扎著到底該不該繼續留任轉正呢，確定的是實習時間一到是部會直接離開的，但至於要留多久，真的很是苦惱的事情，這陣子都在思考中，但也很感謝有這份實習工作，雖然從前有些打工的經驗，但關於舊振南這個產業是第一次接觸，學習到許多以前都沒有學過的，收穫良多呢！同事也幾乎都好相處，店長就像大家的媽媽一樣，很照顧大家，我們就像一個大家庭，一起努力，一起扶持，一起拚業績！
108年4月29日,108,39,說明：實習期間學到效益，如所學的專業、人際關係、客訴處理、職場倫理等說明。勝任這份工作後，讓我清楚的了解到，原來餅店的工作內容相當複雜，一開始以為只是簡單的銷售，但沒想到要學那麼多的相關禮俗知識及電腦操作，電腦操作真的是極其複雜，有時還以為自己是在做行政工作呢！在晶華酒店中實習，接觸到的多半是中高階級的客人，真的是什麼客人都有呢！有自認為有錢就是大爺的「奧客」，但好的客人還是佔大多數的，學習到如何與客人應對及和善解決事情的藝術，也接觸到許多觀光客，幾乎都是日本人居多，雖然沒學過日語，但基本的商品銷售介紹還是可以溝通的，這也是我收穫中的一部分。當然同事中人際相處也是一門學問，這是一個團體合作的工作，每個人的做事方法不同，要如何去跟同事達成共識去做平衡，達到最好最有效率的工作方法，同事是每天當中比家人相處時間還久的人，要如何和平相處，解決工作中的摩擦，也是我學習到的一面。
108年4月29日,108,39,說明：在實習期間讓您印象最深刻的一件事，您是如何處理或應對的，例如：排班爭議、客訴反應與處理、管理制度反應等。印象最深刻的事，遇到的事情真的太多了～但真正印象深刻的卻沒有，印象深刻的可能就是和同事相處吧！有一個同事不善與人溝通，比較我行我素不知變通，做事的方法有很多種，但可能做到不是他認為的那種方法他就會去糾正你，說你這樣做是不對的，前前後後許多同事和他都容易發生摩擦，無論是同事還是主管都一樣，他生氣時甚至連主管都不理呢！有時和他溝通但說實際點是他要我們認同他的想法，因為和他溝通他都聽不進去別人的想法，就連主管和他溝通他都聽不進去呢！相處久了大概就知道他的點，也大概知道該如何與他相處，避免那些摩擦，與他適當的溝通達到平衡點，這真的是實習中讓我感到最印象深刻的事了。
108年4月29日,108,39,說明：若繼續任職該企業，您還想學習的工作內容或是到其它單位實習，其原因為何？如果有機會繼續在舊振南工作，我會希望在公司內部吧！因為熟悉了門市的銷售及整個公司的架構及流程，這些東西都是和公司內部息息相關的，所以想要嘗試看看！
108年4月26日,108,39,說明：實習期間學到效益，如所學的專業、人際關係、客訴處理、職場倫理等說明。不管是在義塔還是藝奇，都一定會遇到客訴，就像昨天，遇到了一位客人，他點了我們的牛排，我們的牛排是送上餐後客人要幾分熟是客人自己去控制的，自己DIY的餐點，但因為客人聊天比較久，可能自己的牛排烤過頭了，變得比較硬了，客人墊腳的是我們的肉質出了問題，堅決肉不好吃，要求要換一份，但因為客人來用餐的時間過晚，已經10點多了而我們供餐只到九點，主廚跟師傅都下班了，沒辦法給予換餐的服務，我們也只好請店長出面協調。店長根據客人說描述的肉的品質不好，有告訴他呢可能是因為客人岩烤得比較久，而肉也可能放在常溫下有一段時間，雖然我們在聖餐的時候有告訴客人要盡快烤避免肉質改變，但客人聊天過長，岩烤的黃金時間過了，所以肉質才會變得比較不入口，客人看我們態度很好，也不追究了。
108年4月26日,108,39,說明：在實習期間讓您印象最深刻的一件事，您是如何處理或應對的，例如：排班爭議、客訴反應與處理、管理制度反應等。在時期期間讓我印象最深客的一件事就是在藝奇，有一位同仁當值班，但是他竟然躲在辦公室玩手機，引起其他同仁的不滿，也認為不妥，因為他是幹部，其他同仁認為就算你是幹部也不可以做這種偷懶的事情，在其他同仁辛苦的忙來忙去的時候，而竟然躲在辦公室玩手機，當下有位同仁有跑去爭執，但那位玩手機的幹部卻說是在處理公事，最後兩方爭執不下，變跑去找了店長處理，店長很公正地詢問幹部，當時有要處理什麼事嗎？有需要用到手機嗎？並詢問是與拿一位同仁處理公事，而在店長的一步步追問下，那位幹部才承認在上班時其實用手機做公事以外的事情，店長有給予處分，也有請幹部與那位與他爭執的同仁道歉，我覺得我們店長公私分明，不會因為他是幹部而不敢與他有任何的衝突，也很佩服那位同仁有勇氣敢當面指出幹部的過錯。
108年4月26日,108,39,說明：若繼續任職該企業，您還想學習的工作內容或是到其它單位實習，其原因為何？若繼續留任在王品我還想要學習的工作內容就是值班以上，因為我知道我自己與同仁溝通的方式還不是很好，之前當值班的時候，沒有做好溝通而導致被店長唸有下面的同仁也沒有做好，導致自己的工作量變大，店長說這是要自己學習的，與人溝通，與上級溝通，與下屬溝通，都不容易但是要自己去融會貫通，讓大家信服你不管是上級或下屬，這是我要學習的。
108年5月1日,108,39,馬上就要迎接2019年了，時間過的真快，我已經在王品實習半年了，學到的東西也很多，唯一很可惜的事情是，義塔在2019年2月14要收掉了，大家都很難過，我猜最不捨得的應該是我們前店長，畢竟義塔是他跟副理一起開創的，雖然他現在去開創其他新品牌了，但他中間如果有空，都有回來看我們，很開心他回來看看我們，卻很不捨，義塔就要收掉了，蠻搞笑的事，王品收掉品牌新聞一出，我的每個朋友都說要失業了我該怎辦，我都不擔心，朋友卻一直為我擔心，熟客也都關心我們之後要去哪，原來在這工作，也漸漸跟一些客人慢慢變熟了，很開心。
108年5月1日,108,39,現在區員、值班，都在交叉做，幹部們現在更是大膽，以前我當值班，他們八點下班，其實就可以回家了，但是她們以前都不放心我 一個人，都會待到10點，確認我都可以了，才跟我一起走，但是他們現在都直接回家了，都不擔心我，不知道是對我放心還是怎樣，卻也不知道對我是好是壞，好的是，我成長了，做事應該穩重到他們相信我了，但壞的是，每次閉店我都很怕東西是否沒弄好，畢竟我們在百貨公司，百貨公司很嚴格，有某地方不合格，就會罰錢，不過我相信這對我是成長。
108年5月1日,108,39,在我當值班的時候，遇到了很多問題，其中最讓我不知道該怎麼辦的是同事之間，我們店裡有一個女生，她一開始工作時，很認真，但是時間久了之後，她開始會發呆，不做事，’有時候讓我很生氣，這不僅僅會增加大家的工作量，還會有同仁一直跟我抱怨，久而久之，我開始慢慢不喜歡跟她上班，幹部與不喜歡她，因為她們一開始會跟他說，但是她會不承認，然後開始擺臉色給大家看，搞得大家都很頭痛，我自己值班的時候也會越來越氣她，但是我也不知道該怎麼跟她說。
108年5月1日,108,39,上個禮拜遇到問題就是同事之間的想處與工作態度，那個女生工作下是個很好相處的女生，但是我對她的工作態度是分常不認可的，我不會因為這個人跟我私底下很好，我就忽略她工作時的不認真，只是我不知道該怎麼說，我憂跟店長討論過，我說我畢竟只是一哥實習生，階級很低，我該怎麼讓別人來聽我的建議呢，店長確實有開導我，最重要的是一定要告訴她，雖然有可能會吵架，或者意見不同，但是你不說，生氣的是你，做更多事情的是你，她不會知道的。
108年5月1日,108,39,在經過半年之後，終於我拿到特休時數了，在王品的好處之一不管是計時同仁還是正職同仁，都會有特休及三節禮券，因為我是從計時同仁開始做起，所以我特休時數不多，剛好我家人計畫二月初前往韓國去看我姊姊，遠在韓國工作的姐姐，是做翻譯的，當下馬上，用掉我的特休時數，跟家人一起飛到韓過看我姊，心情想當激動，姊姊是第一次出國工作，原本以為知會工作一年就會回台灣，誰知道她越做越好，被他們店長計畫培訓為副店長，看來要她回台灣是暫時不可能了，但全家都為她感到開心。
108年5月1日,108,39,果然歡樂的時間總是過的特別快，在韓國的時間馬上就過了，在這中間我看到我姊的房間，我當下很難過，房間亂，心疼她，她第一次搬離家中生活，不是在台灣而是馬上到韓國，人生地不熟的，真的什麼事情都是自己動手做，而韓國生活又跟台灣大不同，韓國非常喜歡工作後喝酒吃飯，常常吃到四五點，老闆還跟他們說上班遲到不要緊，但是老闆下班約的一定要到，她常常跟大家一起吃飯到凌晨四五點，然後才回家休息，隔天繼續上班，我媽都超擔心身體吃不消，一開始我還不相信，哪有老闆會這樣，到我去韓國才知道，他們老闆真熱情，之後我們全家都到韓國馬上約我們吃飯還有公司的同事，我才知道，真的是國與國的生活文化大不同，聽我姊說，韓國人非常喜歡下班喝酒吃飯 因為韓國人生活壓力太大，才會這樣
108年5月1日,108,39,14號是我們閉店的日期，跟愈想的不一樣，還以為會很少人，誰知道我們爆客，一直排隊，很多餐點，都一瞬間賣完，到晚上全部人都11點才走，都留下來幫忙打包，很不捨，但14號後大家都去不同事業處，我原本要去新創事業處，但是在台中，就還是決定回桃園，選擇藝奇，雖然我同事都嚇我說藝奇很累，東西很重，但能回家，我很開心，因為我們店剩的小費非常多，所以大家決定去大吃一頓，要去吃饗饗，去吃之後，真的很高級，從門口走進去，都快被嚇死的高級………
108年5月1日,108,39,很感謝在義塔生活。
108年5月1日,108,39,在16號的時候，換號新的事業處，藝奇新日本料理，我其實真的很怕生，再換事業處的時候，真的很擔心，擔心自己換到新事業處做不好，跟同事相處不好之類的，也怕他們會覺得說，不是做過，怎麼不會，但我之前的主管降我相信自己，她知道我很容易貶低自己，他寫了一張卡片，叫我不要太勉強自己，也叫我好好照顧自己，
108年5月1日,108,39,在藝奇，真的很多事情跟義塔都不一樣，不管是制度，還是工作模式，不過還好新的店長有跟其他同仁說，不要很多事情都認為我或做，請他們把我當作一張白紙，重新教。
108年5月1日,108,39,在新事業處目前還做得還可，只是還會想念以前的工作，想念以前的同事，想念店長，在工作上，藝奇盤子真的很重，手常常很痛，但覺得還可以撐，同事都會問我以前藝塔，跟藝奇的差別，一開始都會說你們義塔，我們藝奇這樣分來分去的，我還發現這間店其實還有很多其他事業處來的，像是陶板屋、舒果、品田牧場還有夏慕尼、果然是王品、大家都調來調去，他們跟我說一開始都會做不習慣，會很想以前的地方，但做久了這裡也會變最熟悉的地方。
108年5月1日,108,39,最近工作手真的越來越痛，腰也是，當下沒有多想，想說先做下去，等休假再去看醫生，結果去看醫生的時候，真的嚇一跳，右手的韌帶鬆掉，骨頭脫位，醫生說我以前有無受傷或跌倒，我就想到以前在義塔滑倒過，醫生說當時怎麼沒治療，突然想到，那個時候的醫生也沒書要幫我什麼，真是看了一個很無言的醫生，醫生說我的手骨頭已經脫位了，拿東西會或著手婉轉到某一個點會很痛，醫生建議我拿左手肌腱去綁右手鬆掉的韌帶，善手術很大要另外找醫生醫院做，但我還要實習就先不做。
108年5月1日,108,39,上週去看了醫生，醫生叫我休息一週，靜養，跟店長說了之後，店長讓我休假休了10 天，這10天雖說是休假，但身體有種快發霉的感覺，出去走走，走一走又會覺得腰痛，真的是休得有點不自在，在家這段時間，我只能把我之前的小說拿出來讀，順便看看一些英文，為了以後我想去出國，就順便休假這段時間當作充實自己好了，我很喜歡看推理小說，所以很愛很愛福爾摩斯的系列小說，這次就當作在家渡假，好好把他看完。不過手真的到很無力，而且一定要戴著護碗，手才不會痛，雖然麻煩點。
108年5月1日,108,39,休養了10 天終於回去上班了，店長很擔心我的手，說我上班可以帶著護碗，還有很痛一定要跟他說，因為他說他之前受過傷，知道休這幾天，手也不會地全好，店長還跟我說，他其實知道我之前在義塔受過傷，因為我們之前店長有先跟說過，所以她知道，我當下真的很謝謝我前店長。上餐中的時候，客人都會一直問我，你的手還好嗎，職業傷對吧，當下真的覺得客人超可愛的，上班途中還有發生一件讓我哭笑不得的事，就是客人問我要不要一起喝酒！
108年5月1日,108,39,我已經換事業處換工作一個月了，工作真的事越來越上手了，上個禮拜遇到一個讓我哭笑不得的事情，在我幫客人點餐的時候，一是一對可愛的老夫妻，他請我給嘎一個放久的冰桶，他們有自帶酒來慶祝結婚周年慶，我說好阿，順便恭喜他們，拿上來的時候，我幫他們放好，結果他們竟然問我說小姐妳喝過這個酒嗎？很好喝喔，你要不要喝一點，我說在上班可能不行，她說好。可惜喔不然我留一點，你下班喝，我說我不喝酒，他們一直覺得很可惜，我快被他們笑死了，可愛的老夫妻
108年5月1日,108,39,第十四週了真的是離實習結束越來越近了，下個禮拜樣四出差，去參加公司的實習生的實習講座，這週我看我的新班表，我發現我的職等升了，覺得奇怪，我跟另一個實習生一 直都是1-1，結果我變1-2，結果我問了他們說是以前義塔店長讓我升的，當下真的覺得，我都已經離開我們店長了，我都已經是其他店了，他還是一直照顧我，盡他最大的努力一直幫我到最後，我真的很感動，他說他很遺憾沒辦法大家一起在同一間店，但是他說過一日家人，終身家人。謝謝哲誌店長。
108年5月1日,108,39,實習第十五週囉！
108年5月1日,108,39,這週我去台北劍潭青年中心參加實習生講座，參加座談的都是今年新的實習生，我發現都是高中生，大學生真的很少，不過在這其中真的看得出年齡跟工作經驗多少對於工作的態度，我發現大學生，每一個上台都是分享自己學到多少，對於工作自己預期完成了多少，但是高中生卻是一直抱怨自己做了多少，得不到相對的回報，抱怨公司給的錢太少，抱怨不能加班怎麼賺錢，其實我當下聽了覺得真的是有差別的，對於大學生跟高中生，最後終於有一個大學生講出來了．．．．．
108年5月1日,108,39,實習第十六週囉，上周我說我真的發現大學生跟高中生的差別，大學生會一直檢討自己，也會知道自己在這份工作學習到多少，但是高中生只會一直抱怨公司，不會檢討自己，抱怨時數，抱怨公司制度，抱怨店長，終於有一個大學生受不了，在她上台的時候直接針對一直抱怨的高中生對嗆，她說你有做的做得比別人多嗎？你的工作經驗有多少？你覺得你領這些錢不夠，那你有沒有想過比你上面領的更多人的錢是怎麼來的，只是洗碗，每個人都洗碗啊，有什麼才能讓別人來加你的薪，當下那群高中生就不講話了，老師就說自己要先檢討自己，你要看看你在實習中你究竟學到了什麼，從中學習才可以從中成長。
108年5月1日,108,39,離實習只剩下一個月了，去藝奇這段時間真的學得很多，
108年5月1日,108,39,"更專業的服務,義塔是低價位品牌，而藝奇是高價位品牌，能在實習這段時間接觸王品這兩個不同的品牌，我覺得我的收穫是比別人還多的，在上週實習講座的時候回顧了自己在王品這段時間發現自己接觸了值班，訂貨，簡易出納，跟同事的相處,遇到意見不合該怎麼處理，也知道該怎麼處理客人的疑問跟後續的服務，我想這就是王品要傳達的服務的理念吧！"
108年5月1日,108,39,"實習第十八週囉，這是寫週記的最後一週，這一週回學校了,認真的聽了每位同學在實習這段時間的所有經驗分享，不只是我學到了很多，每位同學在他們的實習公司也學到了很多，有在公司行號擔任行政助理的也有在辦公室擔任人資的部門助理，有很多的抱怨也有很多的成長，跟高中生的不同是，我們雖然也會小小的抱怨，但對於自己學習到的東西還是遠遠超過對於公司的抱怨的多，很多朋友都跟我分享了他們在公司上的成就有一味朋友也跟我分享他的建議給他的老闆採用他覺得這是他最大的成就被上司肯定針對網路上的活動他告訴我這是他辦的，他很開心他的上師願意，讓他去做願意相信他可以做得更好，我也相信我的上司相信我在新的實業處可以做得很好，對於他的幫助我真的很感動，一開始計時同仁到我店長申請當實習生的時候，我很開心我可以帶王品實習。也謝謝我們店長教了我那麼多。"
108年5月1日,108,39,過年公司讓我們休了四天假可能是因為實習生要付兩倍的薪水吧，休了四天回來上班有點陌生
108年5月1日,108,39,，新年期間我們制服會換成過年的衣服，男生的真的不太好看我個人認為有點像算命師父
108年5月1日,108,39,，也有客人覺得不好看不太適合，雖然有些高階主管也跟我們穿的一樣，還好沒有穿幾天
108年5月1日,108,39,，原本以為會很忙但跟周年慶比差很多，就只有比平常的假日忙一點，新的一年希望工作
108年5月1日,108,39,可以順利，客人都可以很好乖乖的不要有奧客出現。
108年5月1日,108,39,這禮拜參加了人生的第一次春酒，可惜實習生不能抽獎，我覺得應該要讓實習生參與一下
108年5月1日,108,39,，不然就只是去那邊吃飯看看別人開心而以，獎項也沒有說真的很大，SOGO的春酒很酷，還分
108年5月1日,108,39,成兩場因為另外一半的人要上班，這可能就是服務業的心酸吧，同事們如果要聚會真的很
108年5月1日,108,39,難到齊因為會有些人在上班，這個禮拜客人蠻少的還不錯，忙完了一個檔期，剛好好好的
108年5月1日,108,39,休息一下，遇到的客人也都還不錯人都很好，風平浪靜的過了這個禮拜。
108年5月1日,108,39,這禮拜又要考每個一次的考試考不及格還要補考，考試都在考樓面跟最近的活動都還蠻難的
108年5月1日,108,39,因為都會考忠孝館的樓面，因為不常被問到所以都不會很熟，所以每次都考的沒有很好，
108年5月1日,108,39,剛過完年人潮變蠻少的但是下禮拜開始有連假感覺又會超級忙，每次連假客人都超級多，
108年5月1日,108,39,奇怪的人也會特別多，希望能平平安安的過完連假，這週遇到一個很奇怪的客人，問他要到
108年5月1日,108,39,到幾樓他不說，他也沒回應我所以我以為他是外國人，就用英文問她結果他用中文回我8
108年5月1日,108,39,樓，我就覺得很無言
108年5月1日,108,39,這個禮拜果然人爆多每台電梯都是爆滿的上去爆滿的下來，不過也好時間過得很快
108年5月1日,108,39,，一下就下班了，不只電梯爆炸服務台也人很多，從上班忙到休息時間，拾獲物都沒時間
108年5月1日,108,39,寫，都堆在旁邊變成一個小山，這禮拜有點難熬，遇到奇怪的一個客人，他自己就把電梯的
108年5月1日,108,39,的控制門打開了，一個奇怪的男生，後來公司就報警把他帶去問情況了，有點像恐怖分子
108年5月1日,108,39,，還好最後沒有發生什麼危險的事情，百貨公司常常會遇到奇怪的人，但目前遇到的都沒
108年5月1日,108,39,有太大的危險發生。
108年5月1日,108,39,成功度過了難熬的一個禮拜這禮拜雖然不太忙碌但是要上還蠻多天班的，連上很多天班
108年5月1日,108,39,最後都會變得很厭世，在這上班比較煩的就是有分早晚班，很容易有晚班接早班，就感覺
108年5月1日,108,39,明明才剛下班睡一下覺就又要上班了，這樣其實蠻辛苦的，作息比較不固定，這可能也是
108年5月1日,108,39,要做百貨業必須習慣的，每個工作都會有好的地方有壞的地方，我們很難在假日放假，好處
108年5月1日,108,39,就是放假出去玩都沒什麼人，不會像假日都人擠人。
108年5月1日,108,39,成功度過了難熬的一個禮拜這禮拜雖然不太忙碌但是要上還蠻多天班的，連上很多天班
108年5月1日,108,39,最後都會變得很厭世，在這上班比較煩的就是有分早晚班，很容易有晚班接早班，就感覺
108年5月1日,108,39,明明才剛下班睡一下覺就又要上班了，這樣其實蠻辛苦的，作息比較不固定，這可能也是
108年5月1日,108,39,要做百貨業必須習慣的，每個工作都會有好的地方有壞的地方，我們很難在假日放假，好處
108年5月1日,108,39,就是放假出去玩都沒什麼人，不會像假日都人擠人。
108年5月1日,108,39,這一個禮拜比較特別的事情就是我看錯班表，早班看成晚班所以遲到了，對幫我代班的同
108年5月1日,108,39,仁很不好意思，有了這次經驗後我看班表更小心了，希望這是第一次也是最後一次，這禮
108年5月1日,108,39,拜在服務台遇到一個大媽，他來領拾獲物，但前輩們說他很常把東西放在寄物櫃故意不來
108年5月1日,108,39,領，把我們這當能他家的儲藏室，把我們的方便當隨便，所以說這世界上什麼的人都有什
108年5月1日,108,39,麼樣的人都不奇怪。
108年5月1日,108,39,這一周比較特別的是早上迎賓時遇到一個客人很有趣，他走過來跟我說你們這樣這麼有禮
108年5月1日,108,39,貌我很有壓力，我們一樣只能笑笑的回答他，還碰到一個客人在一樓滑倒，課長帶他去看
108年5月1日,108,39,醫生，但醫生說受傷的地方是原本的舊傷跟摔倒無關，但那客人還是一直要求我們幫他出
108年5月1日,108,39,第二甚至第三次醫藥費，就是有一點得寸進尺，利用我們的服務。
108年5月1日,108,39,這一個禮拜連上了六天班，一上班覺得很痛苦，到後來完全麻木了，但經過週年慶連上十一天班，這個其實也還好，還可以接受的範圍內，還好這六天上完放三天假可以好好的休
108年5月1日,108,39,息，還好這禮拜碰到的客人都很和善，也算是連六天班的小確幸。 
108年5月1日,108,39,這一個禮拜體驗了第一次的特早班服務台，很久沒有那麼早起來了6點半就要打卡上班，因為我家住比較遠，7點就要起床準備了，不過時間過得比想像中的還要快，一下子就到休息時間了，早班的業務比較複雜一點因為要過前一天的拾獲物，要一樣一樣的檢查過到倉櫃裡，需要蠻細心的處理，在這之中應該也可以讓自己做事情變得更細心吧，因為其實我是一個神經大條蠻粗心大意的人，希望可以透過這方面的訓練可以做事變得更加細心。
108年5月1日,108,39,不知不覺就剩下實習兩個月了，遇見了很多很不錯的同事，這裡的同事真的都很NICE，來這裡9個月了，學到了很多的東西，很感謝我的主管很包容我的粗線條，因為其實這工作蠻需要細心的，每當我忘東忘西她們還是會好好地說，能夠來這裏實習其實算還蠻幸運的
108年5月1日,108,39,又度過了難熬的連假，這禮拜可以好好休息一下，這禮拜人很少，在服務台都沒啥人，我們服務台有一個禁忌就是不可以說很無聊或著是很閒，不然會有意想不到的事情發生，不是接近打烊有人會來換外幣，就是會遇到奇怪的人，不然就是會晚下班，屢試不爽，長久下來大家都不敢說這種話了，因為真的很邪門，有一次就是有人不小心說了，然後到了下班時間之前都很正常風平浪靜，到交接班時間突然人爆炸多，6點半下班搞到7點才打卡真的很可怕。
108年5月1日,108,39,這禮拜遇到一個無理取鬧的客人他真的很奇怪，因為我們來店禮已經在第一天就兌換完畢了，結果因為企劃課的小小疏失，他們在連通口的廣告看板沒有貼上兌換完畢，那客人就很生氣的說那邊的廣告看板沒有貼兌換完畢阿，反正最後他就來服務台吵，我們也有答應要換給他，然後提醒她要帶消費的發票跟快樂購卡，可是他要領的那天他就沒帶發票，然後我們的同仁就問他有沒有帶發票，他就覺得我們在刁難他，在服務台吵了2個小時，他東西也早就拿到了，還蠻不可理喻的。
108年5月1日,108,39,這禮拜是一個多災多難的禮拜，在梯外執勤時警備跟我們說等下三號梯來把裡面那個男生攔住，原來是有一個不知名的男生用奇怪的方法把控制電梯的小門打開來並操控電梯，電梯停在一樓時警備就把他帶走了，也有警察到場，還好最後沒發生甚麼大事，再來就是有一位中年婦女在停車場的樓梯間跌倒留了超多的血，還好最好也都沒有大礙，公司最近運氣感覺不太好，需要去拜一下拜保個平安。
108年5月1日,108,39,這禮拜是母親節檔期開打的第一週，5/1勞動節不知為什麼感覺全世界都在放假，停車場中午就停滿了，電梯每一班都是滿載得上去滿載得下來，跟週年慶差不多多人，來店禮也很早就換完了，很酷的是剛開店有超多人要搶8樓家電區的來店禮，好像是送APPLE WATCH，客人一開店就像週年慶一樣飛奔，超可怕的，下來時有個客人跟我說他一個人換了四支，還蠻厲害的希望可以安然得度過這個繁忙的檔期。
108年5月1日,108,39,這禮拜是母親節檔期開打的最後一個禮拜，這個禮拜有點忙碌，每天人潮都非常多，服務台有一堆人會來問活動，我們公司的活動都很複雜，而且跟客人講錯客人會很生氣，我這禮拜就差點講錯一個還好前輩們及時的制止，才沒有造成訴願，這禮拜遇到的客人還好人都很好沒有遇到很奇怪的客人，可能是因為太忙也沒注意到，終於渡過這個大檔期，再來終於可以放鬆一下了。
108年5月1日,108,39,這個月又多了兩個以前的同仁回來上班，一個人生完小孩回來工作，一個當完兵，這樣人力就沒那麼吃緊了，又是一個風平浪靜的一個禮拜，這禮拜客人沒有像之前那麼多，但我被一個阿嬤罵頭腦有問題，他來服務台來詢問哪裡有賣桌巾，我就問他說請問有記得在哪層樓買過嗎，他就整個不開心了，直接說我如果知道我還要來問你嗎，然後一直碎碎念，後面的人看了也很傻眼，她的看護還一直拉住他，我猜他應該是有點躁鬱症之類的，我們也只能心平氣和的跟他說不好意思。
108年5月1日,108,39,實習終於也到了尾聲，雖然我不會繼續在這做下去，但是我覺得在這裡工作讓我學到了很多，在來這之前我做事都還沒粗線條的，來這邊工作之後有變比較細心，遇到很多客人，也讓我的情緒管理更加的進步，脾氣變得比以前還要好，真的學到蠻多的，雖然一開始我也不知為什麼會選擇SOGO當實習單位，但我不後悔我在這實習，雖然跟所學沒有關西，還是學到很了多東西是書本上學不到的，也很謝謝我的主管以及同事，跟他們相處的這一年工作得很開心，交到了很多朋友。
108年4月20日,108,39,說明：實習期間學到效益，如所學的專業、人際關係、客訴處理、職場倫理等說明。 
108年4月20日,108,39,我覺得在這邊工作學到最多的就是人與人之間的相處吧，不管是跟同事甚至是客人，這裏的同事與主管都很好相處，每個人都很好，也沒有遇到人家常常說的機車主管，主管對我們很好像朋友一樣，但是該要求的他還是會要求，而因為是服務業需要常常接觸人群，會遇到很多各式各樣的人，有好的有壞的客人，大部分的客人其實都很NICE，但有些客人一來就是一臉你就是應該這樣子服務我的臉跟口氣，但我們還是要心平氣和的服務他，我覺得這也算是一種磨練，鍛鍊我們的情緒管理，這可能是我覺得學到最多的吧
108年4月20日,108,39,說明：在實習期間讓您印象最深刻的一件事，您是如何處理或應對的，例如：排班爭議、客訴反應與處理、管理制度反應等。 
108年4月20日,108,39,印象最深刻的事，因為我們B3有免費的置物櫃所以很多人會把我們的方便當成隨便的客人，因為我們都有註明是當天使用，如果沒當天領回東西會當成遺失物處理，那客人也知道，他就等於把我們這當成他家倉庫，這就算了每次幫他找東西每次都很不耐煩，那我們也只能說在稍等一下也不能對他生氣，還好不是每個客人都這樣。
108年4月20日,108,39,說明：若繼續任職該企業，您還想學習的工作內容或是到其它單位實習，其原因為何？ 
108年4月20日,108,39,如果繼續留在這我會比較想要當樓管的角色感覺比較有挑戰性，不會是現在每天一成不變得工作。
108年5月7日,108,39,說明：實習期間學到效益，如所學的專業、人際關係、客訴處理、職場倫理等說明。 
108年5月7日,108,39,學到如何分散人流，場內如何指引到定點，處理基本客訴問題，與客戶業主做溝通的橋樑的，也因此認識不少不同國籍同事，分享生活趣事也會給對方建議怎麼做比較適合，在服務層面來說因為活動情況不同，有的很激動可能會躁動也有人會不滿意，我們都是努力傾聽各方意見，會與主辦方討論，在工作事前事後也會開會議，檢討活動流程或是其他疏失，盡力讓下一個活動更完美。
108年5月7日,108,39,與主管就像家長也像是朋友，主管會給予鼓勵也會有責罵，鼓勵我們努力完成所有事項，我們能改進的也會提醒著我們，也會像朋友一樣聊聊工作上的困難，偶而開開玩笑讓工作情緒放鬆使工作豐富活潑化。
108年5月7日,108,39,說明：在實習期間讓您印象最深刻的一件事，您是如何處理或應對的，例如：排班爭議、客訴反應與處理、管理制度反應等。 
108年5月7日,108,39,最深刻的事與汶倩健安一起工作，很多問題都會討論一起解決，像是之前有一場在巨蛋的活動，因為活動流程大delay所以我當下有點手忙腳亂不知道該怎麼下一步動作，汶倩非常沉穩的詢問主管一起維護排隊動線，健安輔助我們兩在忙碌當中安撫客人情緒，當天有一位腳不舒服的客人，他馬上幫我們清出一條通行路線，同時安撫客人並讓後面隊伍持許穩定前進，其實當下客人情緒逐漸高漲，但他還是很有耐心地回答客人所有疑難雜症，汶倩也是跑全場不讓活動出差錯，我的主管也在當天教導我們很多當下的狀況該如何應變，最後雖然延遲但觀眾還是帶著笑意說辛苦了謝謝，也使我心頭暖暖的，完成當天的任務，是我印象最深刻的一次。
108年5月7日,108,39,說明：若繼續任職該企業，您還想學習的工作內容或是到其它單位實習，其原因為何？ 
108年5月7日,108,39,未來的事還很難說，因為我還有學分沒有完全修完，但我也發現自己對活動公司很有興趣，會想學習活動企劃(目前是活動執行)，規劃一個好的活動，帶給觀眾好的回憶，最喜歡的是演唱會幕後人員，燈光設計音控都很感興趣，現在在實習公司待得很開心也很值得，會想努力持續往活動發展。
108年5月7日,108,39,目前還是最想修好學分，先完成學業再開始往事業發展!!!超感謝老師來探訪我們，當天超級熱而且人也多，謝謝老師的關心，很高興遇到王老師。
